listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,diversegroup,diversegroup_1,diversegroup_2,diversegroup_3,diversegroup_4,diversegroup_5,diversegroup_6,diversegroup_888,diversegroup_other_desc,listing_desc,location_x,location_y,location_desc,facilities,facilities_1,facilities_2,facilities_3,facilities_4,facilities_5,facilities_6,facilities_7,facilities_8,facilities_888,facilities_other_desc,services,services_1,services_2,services_3,services_4,services_5,services_888,services_other_desc,nearbylodging_type,nearbylodging_type_1,nearbylodging_type_2,nearbylodging_type_3,nearbylodging_type_4,nearbylodging_type_5,nearbylodging_type_6,nearbylodging_type_888,nearbylodging_type_other_desc,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_888,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_888,FNAP_3_desc,FNAP_other_desc,qualify_csa,webscripting,bulktable_id,bulktable_row_id
8576,"2024-02-12 12:00:00","Sullivan Farms","16704 New Halls Ferry, Florissant, MO 63034",,,,,,,,,,,,,,,,,,,,,,-90.3207189824063,38.8437699986826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8577,"2024-02-12 12:00:00","Surin Farms","59888 County Road 68, Hammond, MN 55991",,,,,,,,,,,,,,,,,,,,,,-92.3981091725518,44.2521395976303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8578,"2024-02-12 12:00:00","Saia Wholesale / Farm","594 Highway 1153, Oakdale, LA 71463",,,,,,,,,,,,,,,,,,,,,,-92.64809974556,30.8854477156797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8579,"2024-02-12 12:00:00","Swinging Bridge Farm","499 Old Glade Road, , NC 28618",,,,,,,,,,,,,,,,,,,,,,-81.5498478904133,36.246296114403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8580,"2024-02-12 12:00:00","Sycamore Spring Orchard Harvest Festival","2501 Heilmandale Road, Jonestown, PA 17038",,,,,,,,,,,,,,,,,,,,,,-76.5106770379984,40.3822210106916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8581,"2024-02-12 12:00:00","Blueberry Acres","151 North 510 Road, Tahlequah, OK 74464",,,,,,,,,,,,,,,,,,,,,,-94.9856118645883,36.0941344566843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8582,"2024-02-12 12:00:00","Tanglewood Porch Farm & Bunkhouse Cabin","5170 E. 191st Street S., Bixby, OK 74008",,,,,,,,,,,,,,,,,,,,,,-95.9233660418183,35.8844289862944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8583,"2024-02-12 12:00:00","Tassleberry Farm","7 Road, Westmoreland, NY 13490",,,,,,,,,,,,,,,,,,,,,,-75.4031523,43.1132878000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8584,"2024-02-12 12:00:00","Tate's Honey Farm","8900 E Maringo Dr, Spokane, WA 99212",,,,,,,,,,,,,,,,,,,,,,-117.285378024581,47.6916900173257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8585,"2024-02-12 12:00:00","Taylor's Riverside Homestead Farm","Cinnaminson Township, NJ 08077",,,,,,,,,,,,,,,,,,,,,,-74.9931,39.99672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8586,"2024-02-12 12:00:00","Tazer Valley Farm","7314 300 Th Street North West, Stanwood, WA 98292",,,,,,,,,,,,,,,,,,,,,,-122.33362597522,48.265249989119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8587,"2024-02-12 12:00:00","Teresa's Tasty Produce","12420 County Highway 5, Atkinson, IL 61235",,,,,,,,,,,,,,,,,,,,,,-90.0295599969242,41.3286110113042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8588,"2024-02-12 12:00:00","The Silo Christmas Tree Farm","7617 Mcgregor Park Rd, Temple, TX 76502",,,,,,,,,,,,,,,,,,,,,,-97.4613649758796,31.2071659980375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8589,"2024-02-12 12:00:00","Bates Motel","1835, N. MiddleTown Road, Glen Mills, PA 19342",,,,,,,,,,,,,,,,,,,,,,-75.498728704213,39.9446212886523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8590,"2024-02-12 12:00:00","Dark Manor","25 Main St, Baltic, Baltic, Connecticut -06330",,,,,,,,,,,,,,,,,,,,,,-72.0467800051192,41.5977639805515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8591,"2024-02-12 12:00:00","Fidelar Farm"," 2863 Ridge Rd, Kewaskum, WI 53040",,,,,,,,,,,,,,,,,,,,,,-88.1759184543862,43.4790867164168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8592,"2024-02-12 12:00:00","The Fritz Farm","4015 Highway 280 East, Cordele, Georgia  31015",,,,,,,,,,,,,,,,,,,,,,-83.6568829993051,31.9582400107562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8593,"2024-02-12 12:00:00","Sandy Creek Farm","121 Buckeye Rd, Fort Valley, GA 31030",,,,,,,,,,,,,,,,,,,,,,-83.8479465334006,32.5553464913449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8594,"2024-02-12 12:00:00","The Haunted Road","15239 Lake Pickett Rd, Orlando, FL 32822",,,,,,,,,,,,,,,,,,,,,,-81.1575995889682,28.5865578227225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8595,"2024-02-12 12:00:00","The Howard Farms","1675 Malone Road, Loudon, TN,  37774",,,,,,,,,,,,,,,,,,,,,,-84.3040530124232,35.6850779921213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8596,"2024-02-12 12:00:00","The Keazer Farm Bed and Breakfast","11 Harvey Swell Road, Colebrook, NH 03576",,,,,,,,,,,,,,,,,,,,,,-71.3670799934152,44.9116390035076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8597,"2024-02-12 12:00:00","Kelley Farm and Greenhouse","674 Main Street, Monmouth,  ME",,,,,,,,,,,,,,,,,,,,,,-70.0360849825833,44.2330265018311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8598,"2024-02-12 12:00:00","Pim's Farm","464 Dovesville Highway, Darlington, SC 29540",,,,,,,,,,,,,,,,,,,,,,-79.9101730342536,34.4125390026777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8599,"2024-02-12 12:00:00","The Maze At Hector's Creek","274 Old Mill Road, Fuquay Varina, NC 27526",,,,,,,,,,,,,,,,,,,,,,-78.8458240492483,35.5279790402986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600,"2024-02-12 12:00:00","The Nye Ranch","23300 N Hwy 1, Fort Bragg, CA 95437",,,,,,,,,,,,,,,,,,,,,,-123.798337990324,39.4781379958047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8601,"2024-02-12 12:00:00","The River Plantation","511 Pintail Point Farm Lane, Queenstown, MD 21658",,,,,,,,,,,,,,,,,,,,,,-76.1448710021306,38.9488640189864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8602,"2024-02-12 12:00:00","The Scream Zone","2260 Jimmy Durante Blvd, Del Mar, CA 92014",,,,,,,,,,,,,,,,,,,,,,-117.262560975395,32.9748750119353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8603,"2024-02-12 12:00:00","The Vermont Maple Farm","389 Richardson Rd, West Topsham, VT 05086",,,,,,,,,,,,,,,,,,,,,,-72.2698436196365,44.0466893123781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8604,"2024-02-12 12:00:00","Thompson Farms","538 Dixie Rd, Dixie, GA 31629",,,,,,,,,,,,,,,,,,,,,,-83.7303955580062,30.7760297529764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8605,"2024-02-12 12:00:00","Three Sisters Vineyards","439 Vineyard Way, Dahlonega, GA 30533",,,,,,,,,,,,,,,,,,,,,,-83.8794220256989,34.6091390143191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8606,"2024-02-12 12:00:00","TLC Blueberry Farm","318 Greene Rd, Monroe, NC 28110",,,,,,,,,,,,,,,,,,,,,,-80.4420274590826,35.1394231057838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8607,"2024-02-12 12:00:00","Tom Sawyer Tree Farm","262 Chimney Pond Road P.O. Box 425, Glenville, NC 28736",,,,,,,,,,,,,,,,,,,,,,-83.1429247953179,35.1823384549158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8608,"2024-02-12 12:00:00","Tonoloway Farm","Highland Turnpike, , VA 24458",,,,,,,,,,,,,,,,,,,,,,-79.4727289674211,38.3320799974408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8609,"2024-02-12 12:00:00","C Casola Farms/Triple C Nurseries","131 South Main Street, Marlboro, NJ 07746",,,,,,,,,,,,,,,,,,,,,,-74.2560080318973,40.2955769842004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8610,"2024-02-12 12:00:00","Triple Diamonds Alpaca Ranch","3275 E Schafer Rd, Howell, MI 48843",,,,,,,,,,,,,,,,,,,,,,-83.8846570271461,42.5129660090957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8611,"2024-02-12 12:00:00","Triple J Farms","315 Voorhees Rd, Titusville PA 16354",,,,,,,,,,,,,,,,,,,,,,-79.7690379618523,41.5580550076245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8612,"2024-02-12 12:00:00","Troup Corn","184 Marie Church Road, , GA 30121",,,,,,,,,,,,,,,,,,,,,,-82.9359109612737,32.5919166347961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8613,"2024-02-12 12:00:00","Ontelaunee Orchards, Inc.","5524 Pottsville Pike, PO Box 182, Leesport, PA 19533",,,,,,,,,,,,,,,,,,,,,,-75.9562729839032,40.4434560101682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8614,"2024-02-12 12:00:00","Twin Maple Sugarworks","88 West River Rd, Lincoln, VT 05443",,,,,,,,,,,,,,,,,,,,,,-72.99860403547,44.1060640123235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8615,"2024-02-12 12:00:00","Villa Del Sol Farm","6989 Elizabeth Lake Rd, Leona Valley, CA 93551",,,,,,,,,,,,,,,,,,,,,,-118.253403016484,34.606255010984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8616,"2024-02-12 12:00:00","Mead Lane Farm","P.O. Box 222, E. Middlebury, VT  05740",,,,,,,,,,,,,,,,,,,,,,-73.0857977599999,43.970317149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8617,"2024-02-12 12:00:00","Valley View Acres"," 4005 Valley View Rd, Middletown, MD 21769",,,,,,,,,,,,,,,,,,,,,,-77.5239829986934,39.4555509879513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8618,"2024-02-12 12:00:00","Village Gardens","206 Village Garden Lane, Appomattox, VA 24522",,,,,,,,,,,,,,,,,,,,,,-78.8225459953875,37.4299399915291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8619,"2024-02-12 12:00:00","Vineyards At Hickory Hill","295 Back Road, Dover, NH 03820",,,,,,,,,,,,,,,,,,,,,,-70.838502007927,43.1792269801624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8620,"2024-02-12 12:00:00","Virginia Corn Maze","15143 Lord Fairfax Hwy, White Post, VA 22663",,,,,,,,,,,,,,,,,,,,,,-78.1153830132053,39.055795981109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8621,"2024-02-12 12:00:00","Vista Cellars","9200 CA 140, Planada, CA 95333",,,,,,,,,,,,,,,,,,,,,,-120.321043255263,37.2954553410311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8622,"2024-02-12 12:00:00","Ledge Haven Farm","145 Mt Independence Rd, Orwell, VT 05760",,,,,,,,,,,,,,,,,,,,,,-73.3337990256649,43.7937920185708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8623,"2024-02-12 12:00:00","Green Barn Garden Centre","26501 MN-65, Isanti, MN 55040",,,,,,,,,,,,,,,,,,,,,,-93.2327079834569,45.4506320066055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8624,"2024-02-12 12:00:00","Angove's Farm","057 Akeley Rd., Russell, PA 16345",,,,,,,,,,,,,,,,,,,,,,-79.1350896065316,41.9638360906124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8625,"2024-02-12 12:00:00","Wasem Fruit Farm","6580 Judd Rd, Milan, MI, 48160",,,,,,,,,,,,,,,,,,,,,,-83.6259560397016,42.1389789842716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8626,"2024-02-12 12:00:00","Washburn’s Windy Hill Orchard","66 Mason Road, Greenville, NH 03048",,,,,,,,,,,,,,,,,,,,,,-71.7978499698443,42.7571440081844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8627,"2024-02-12 12:00:00","Waters Orchard","529 Wildcat Rd. , Germantown, WA 20876",,,,,,,,,,,,,,,,,,,,,,-77.2102737297777,39.2239586755212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8628,"2024-02-12 12:00:00","Waterville Harvest Fest","Elm Street, Waterville, ME 04901",,,,,,,,,,,,,,,,,,,,,,-69.6313499999999,44.5527900000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8629,"2024-02-12 12:00:00","Weatherbury Farm","1061 Sugar Run Road, Avella, Pennsylvania, 15312",,,,,,,,,,,,,,,,,,,,,,-80.4705190195099,40.2549630171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8630,"2024-02-12 12:00:00","Back Creek Farms","7781 Upper Back Creek Road, , VA",,,,,,,,,,,,,,,,,,,,,,-79.7052400278418,38.3565510056711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8631,"2024-02-12 12:00:00","West Mountain Ski Area Fall Festival","360 Ridge Road, Queensbury, NY 12804",,,,,,,,,,,,,,,,,,,,,,-73.6371621459896,43.3301456194977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8632,"2024-02-12 12:00:00","Weston's Farm Stand","48 River Street, Fryeburg, ME 04037",,,,,,,,,,,,,,,,,,,,,,-70.987750175869,44.0157730616703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8633,"2024-02-12 12:00:00","Wheatfield Pumpkin Farm","6920 Nash Road, City of North Tonawanda, NY 14120",,,,,,,,,,,,,,,,,,,,,,-78.866607564905,43.0900145709003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8634,"2024-02-12 12:00:00","Whiddon Family Farms","757 highway 32, Leesburg, GA 31763",,,,,,,,,,,,,,,,,,,,,,-84.2092439292628,31.7089106284987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8635,"2024-02-12 12:00:00","White Post Farm","250 Old Country Road, Melville, NY 11747",,,,,,,,,,,,,,,,,,,,,,-73.3127296871099,40.8283955002336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8636,"2024-02-12 12:00:00","Wild Rose Suri Ranch","3623 Harmony Church Rd, Havre De Grace, MD 21078",,,,,,,,,,,,,,,,,,,,,,-76.2129260209449,39.6086200045462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8637,"2024-02-12 12:00:00","Wil farm","002 Highway 19, Hermann, MO 65041",,,,,,,,,,,,,,,,,,,,,,-91.4377185393371,38.707025525842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8638,"2024-02-12 12:00:00","Williamson Orchards & Vineyards","692 Williamson Ln, Caldwell, ID 83607",,,,,,,,,,,,,,,,,,,,,,-116.786412229152,43.5777375104642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8639,"2024-02-12 12:00:00","Willow Wind Carriage & Limousine Service","2721 Selma Road, Springfield, OH, 45505",,,,,,,,,,,,,,,,,,,,,,-83.7866510375341,39.885778990521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8640,"2024-02-12 12:00:00","Wills Creek Vineyards","522 Duck Springs Road, Attalla, AL 35954",,,,,,,,,,,,,,,,,,,,,,-86.1042386451068,34.0542019712661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8641,"2024-02-12 12:00:00","Wilson Banner Ranch","16397 Highway 12, Clarkston, WA 99403",,,,,,,,,,,,,,,,,,,,,,-117.22868903411,46.4038910187799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8642,"2024-02-12 12:00:00","Windy Mane Ranch","14265 Chaparral Ln, Roanoke, TX 76262",,,,,,,,,,,,,,,,,,,,,,-97.2660259796614,32.9880869868156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8643,"2024-02-12 12:00:00","Winterberry Farm","104 Parker Hill Road Ext., Killingworth, CT 06419",,,,,,,,,,,,,,,,,,,,,,-72.5522780011186,41.4165170171375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644,"2024-02-12 12:00:00","Andrusz Carriage Service","067 Nice Road, Akron, NY 14001",,,,,,,,,,,,,,,,,,,,,,-78.5320930731016,42.9728018256512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8645,"2024-02-12 12:00:00","Wolf Creek Farm","345 Wolftown-Hood Road, Madison, VA 22727",,,,,,,,,,,,,,,,,,,,,,-78.3934365167631,38.3354017698112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8646,"2024-02-12 12:00:00","Wolf Mountain Vineyards","180 Wolf Mountain Trail, Dahlonega, GA 30533",,,,,,,,,,,,,,,,,,,,,,-83.9789240173897,34.594373998509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8647,"2024-02-12 12:00:00","Wright's Farm","300 Old Railroad Road, Mardela Springs, MD 21837",,,,,,,,,,,,,,,,,,,,,,-75.6989208104823,38.4534281962558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
